datetime, temp, humidity, pressure, pitch, roll, yaw, accel_x, accel_y, accel_z,
18:22:39, 54.5156, 37.76117, 29.61296, 357.45465, 12.51147, 133.38961, 0.0417, 0.21706, 0.93628,
18:22:40, 54.4973, 38.61985, 29.61361, 357.44732, 12.52981, 133.34905, 0.04291, 0.2173, 0.93409,
18:22:40, 54.4973, 38.14103, 29.61351, 357.40973, 12.52356, 133.36698, 0.04316, 0.21706, 0.93433,
18:22:41, 54.46071, 36.50987, 29.61354, 357.42385, 12.55534, 133.33782, 0.04316, 0.21609, 0.93604,
18:22:42, 54.46071, 38.24637, 29.61413, 357.42354, 12.59235, 133.25926, 0.04364, 0.21681, 0.93531,
18:22:43, 54.47901, 38.89756, 29.6137, 357.4495, 12.53775, 133.22802, 0.04219, 0.21706, 0.93409,
18:22:43, 54.38752, 38.57197, 29.61336, 357.42318, 12.47997, 133.2087, 0.04267, 0.2173, 0.9336,
18:22:44, 54.29603, 38.41236, 29.61261, 357.4583, 12.4628, 133.23929, 0.04146, 0.21706, 0.93555,
18:22:45, 54.35093, 38.45067, 29.61159, 357.4792, 12.42269, 133.23248, 0.04291, 0.21706, 0.93385,
18:22:45, 54.31433, 38.16019, 29.61152, 357.47837, 12.42636, 133.18247, 0.04316, 0.21584, 0.9336,
18:22:46, 54.22284, 38.10592, 29.61225, 357.47466, 12.44672, 133.17859, 0.04413, 0.21633, 0.93263,
18:22:47, 54.29603, 38.28468, 29.6127, 357.47273, 12.41126, 133.11916, 0.04146, 0.21681, 0.93214,
18:22:48, 54.27773, 33.89234, 29.61279, 357.47597, 12.42399, 133.07124, 0.04316, 0.2156, 0.93385,
18:22:48, 54.36922, 38.46344, 29.61282, 357.47899, 12.44176, 133.05561, 0.0417, 0.21681, 0.93506,
18:22:49, 54.20455, 37.42281, 29.61289, 357.55182, 12.44653, 133.05659, 0.04267, 0.21754, 0.93238,
18:22:50, 54.29603, 38.23041, 29.61252, 357.61542, 12.47508, 132.99803, 0.04267, 0.21657, 0.93409,
18:22:50, 54.13136, 35.55862, 29.61254, 357.60177, 12.41143, 132.94172, 0.04243, 0.21657, 0.93238,
18:22:51, 54.09476, 38.30383, 29.61315, 357.61112, 12.36911, 132.91465, 0.04243, 0.21706, 0.93092,
18:22:52, 54.22284, 32.71126, 29.61308, 357.57841, 12.32132, 132.94918, 0.0434, 0.21706, 0.93263,
18:22:52, 54.07646, 38.41555, 29.61264, 357.58264, 12.35517, 132.9426, 0.04243, 0.21657, 0.93238,
18:22:53, 54.20455, 36.29919, 29.61257, 357.58114, 12.31442, 132.99804, 0.04097, 0.2173, 0.93117,
18:22:54, 54.11306, 38.32298, 29.6133, 357.56036, 12.31452, 133.0269, 0.04194, 0.21754, 0.93068,
18:22:55, 54.11306, 39.10824, 29.61343, 357.57584, 12.43886, 132.99926, 0.04243, 0.21706, 0.93141,
18:22:55, 54.13136, 38.85926, 29.61386, 357.59258, 12.48731, 133.00423, 0.04364, 0.21633, 0.93238,
18:22:56, 54.07646, 38.21445, 29.61375, 357.5625, 12.53451, 132.97208, 0.04219, 0.21754, 0.93117,
18:22:57, 54.07646, 38.3166, 29.61372, 357.56421, 12.57757, 132.93548, 0.0434, 0.21876, 0.93238,
18:22:57, 54.11306, 38.37086, 29.61317, 357.49858, 12.57308, 132.98387, 0.04194, 0.21681, 0.93433,
18:22:58, 54.05817, 39.07951, 29.61323, 357.52486, 12.51345, 133.00716, 0.0434, 0.21681, 0.93165,
18:22:59, 54.11306, 37.98781, 29.61374, 357.47991, 12.51609, 132.97828, 0.04316, 0.21681, 0.93312,
18:23:00, 54.14965, 38.27191, 29.61388, 357.49081, 12.52857, 132.90764, 0.04073, 0.21706, 0.9336,
18:23:00, 54.14965, 38.14103, 29.61385, 357.47568, 12.52522, 132.85747, 0.04291, 0.2173, 0.93312,
